date,cutlery,tips,order_price,uid,order_id
2022-01-25 08:47:21,3,50,484,286661,45871400
2022-01-03 01:52:48,3,20,754,678258,79123386
2022-01-03 12:36:25,3,10,530,934476,34836008
2022-01-22 00:21:08,3,20,874,852683,97132626
2022-01-01 09:35:16,4,0,0,499348,74184884
2022-01-07 10:30:52,3,80,901,591444,24143177
2022-01-27 01:05:13,1,10,307,394149,10373697
2022-01-11 16:46:52,4,10,558,617552,11296464
2022-01-29 05:37:56,2,120,571,148816,70949414
2022-01-03 14:52:34,3,120,481,218006,44896550
2022-01-09 03:49:23,2,40,915,267397,98456681
2022-01-20 16:58:27,1,80,1014,297123,71680573
2022-01-14 16:06:02,1,50,704,469181,32476133
2022-01-15 04:06:31,2,30,359,750756,97891812
2022-01-26 07:48:07,1,10,753,252582,90263109
2022-01-12 00:36:44,1,30,346,314736,81126581
2022-01-01 21:24:13,5,0,0,862503,32150100
2022-01-30 23:28:12,4,90,787,841082,86199542
2022-01-31 14:44:06,2,120,362,212742,46263883
2022-01-16 20:42:28,1,40,614,875433,43372875
2022-01-22 19:57:29,1,50,727,607346,97181506
2022-01-25 17:36:18,4,10,370,541357,71500353
2022-01-15 03:31:47,2,40,502,500722,49908424
2022-01-01 18:09:04,5,0,0,397464,62983540
2022-01-26 18:06:40,4,70,546,313014,56057537
2022-01-10 17:15:09,5,70,987,436592,68432613
2022-01-14 20:07:59,5,100,948,574170,94770865
2022-01-29 00:46:12,1,20,787,198425,20161541
2022-01-31 14:44:42,3,140,437,644788,57715612
2022-01-01 00:24:55,4,0,0,198020,87849668
2022-01-28 22:26:39,2,20,416,815760,12255648
2022-01-24 08:20:09,1,10,445,174315,75179994
2022-01-01 11:16:20,4,0,0,824380,71483488
2022-01-19 23:32:10,1,40,695,624776,82798094
2022-01-01 01:10:24,4,0,0,821801,38157172
2022-01-01 22:14:49,6,0,0,613890,17186901
2022-01-22 02:12:17,2,10,772,973654,67837574
2022-01-01 04:43:42,6,0,0,335523,76884583
2022-01-05 21:42:19,1,90,936,249762,50277021
2022-01-16 14:07:27,2,30,912,550499,35752624
2022-01-23 08:52:41,4,40,787,781413,78887657
2022-01-14 06:21:17,4,140,422,322511,17716338
2022-01-07 20:00:27,4,160,1285,932050,10613418
2022-01-28 09:07:39,2,40,747,920452,31424366
2022-01-11 23:55:41,4,40,812,984201,65433082
2022-01-02 04:10:15,4,90,556,931606,93255888
2022-01-07 16:13:48,3,30,657,459656,84572529
2022-01-10 12:16:25,3,60,426,839157,47969604
2022-01-29 03:39:22,4,100,333,318965,39029049
2022-01-22 15:17:56,1,20,933,776968,27280620
2022-01-28 12:49:32,1,20,643,261081,86652247
2022-01-10 16:59:14,2,100,901,193064,19366217
2022-01-29 04:18:32,1,50,870,994906,21151139
2022-01-29 23:37:52,1,60,735,163137,13096867
2022-01-01 19:11:35,6,0,0,857669,76593998
2022-01-12 11:58:06,5,150,843,319026,94279180
2022-01-19 17:52:18,4,50,650,588407,52733003
2022-01-01 15:57:11,6,0,0,485393,68724132
2022-01-01 00:37:17,5,0,0,480125,22121507
2022-01-11 05:55:38,3,40,689,533088,38707137
2022-01-22 20:00:45,1,70,591,973683,58781308
2022-01-26 07:53:02,4,150,510,737786,20811151
2022-01-19 21:29:12,2,20,609,367911,52637572
2022-01-01 20:22:12,4,0,0,568543,88301360
2022-01-10 16:13:13,4,60,864,738941,87740090
2022-01-30 23:19:47,1,10,888,799473,67286525
2022-01-28 20:06:27,3,50,634,690076,14435320
2022-01-08 18:53:52,2,60,843,507716,44601286
2022-01-05 19:11:13,5,110,566,537082,14688217
2022-01-06 02:44:12,4,110,433,404573,27069752
2022-01-26 15:36:27,4,120,516,521973,50462422
2022-01-01 15:14:22,6,0,0,587732,76571224
2022-01-19 19:08:45,4,40,851,203287,93716308
2022-01-28 08:52:00,2,90,1012,690076,14435320
2022-01-30 11:42:29,4,40,901,445848,98142504
2022-01-07 15:57:56,3,30,435,722323,42133956
2022-01-24 20:13:28,1,60,386,783333,56642157
2022-01-22 00:58:58,3,50,404,461923,13466823
2022-01-03 06:44:56,3,40,533,369675,21583964
2022-01-31 08:42:15,2,40,658,327437,12231454
2022-01-21 08:19:58,5,70,516,113210,84550848
2022-01-19 16:03:45,4,130,461,377757,45779416
2022-01-03 00:17:27,3,100,386,383845,64806716
2022-01-06 08:25:58,3,100,867,455897,95489704
2022-01-06 17:53:13,3,80,820,374999,80301991
2022-01-22 01:43:23,3,130,556,661146,65032301
2022-01-11 11:21:26,2,30,553,551505,53869584
2022-01-29 11:19:31,2,90,904,181224,24484941
2022-01-21 19:15:52,2,50,421,481117,84544674
2022-01-03 14:02:27,4,110,395,966491,81213138
2022-01-01 05:02:40,6,0,0,387978,78534003
2022-01-03 13:07:04,2,60,716,638689,83770635
2022-01-16 04:32:28,1,50,800,381341,96865108
2022-01-24 04:23:21,3,130,988,499348,74184884
2022-01-16 17:58:15,3,20,890,628321,76637610
2022-01-18 04:11:14,5,110,606,806991,80851320
2022-01-19 03:17:12,4,30,695,358034,51051567
2022-01-06 09:01:20,2,100,1001,427390,21848168
2022-01-17 14:12:15,2,60,662,338466,27979667
2022-01-18 14:39:30,4,40,437,449194,83563140
2022-01-24 20:36:40,4,40,977,728022,34204368
2022-01-22 01:54:47,6,140,839,273245,16354895
2022-01-17 09:26:26,2,20,351,421056,27786093
2022-01-10 17:53:08,5,90,468,388266,24575472
2022-01-28 18:51:10,2,60,347,280614,31483319
2022-01-29 18:00:27,5,70,746,655892,49826400
2022-01-23 21:18:19,4,60,418,556862,89041375
2022-01-13 13:17:33,6,150,392,734814,69795063
2022-01-27 09:10:56,3,10,496,434420,87703861
2022-01-01 06:33:34,4,0,0,176855,66466563
2022-01-07 13:03:12,6,170,1052,892676,68831944
2022-01-18 23:27:59,5,170,553,388971,80261012
2022-01-17 13:51:26,3,50,679,573159,52166018
2022-01-26 10:52:05,3,10,777,699698,54783798
2022-01-01 17:16:02,6,0,0,782502,91892995
2022-01-11 15:33:50,1,30,654,903346,21127061
2022-01-01 11:17:06,6,0,0,471139,57840304
2022-01-08 22:56:11,4,20,495,528192,24564482
2022-01-16 05:10:35,3,30,792,359301,72093274
2022-01-31 14:17:48,2,120,661,138258,30206144
2022-01-21 22:44:31,2,20,309,764453,69668593
2022-01-22 04:14:05,2,70,738,355124,75872907
2022-01-02 08:51:44,2,60,786,629427,26126563
2022-01-24 08:35:14,2,20,720,395828,71959728
2022-01-01 08:51:45,6,0,0,871727,42522695
2022-01-20 09:41:17,2,90,542,342306,64136407
2022-01-01 05:11:57,5,0,0,514837,67162044
2022-01-24 21:02:07,1,10,604,200990,58067062
2022-01-30 14:43:37,3,80,1023,674327,50732901
2022-01-16 07:39:55,1,50,931,615588,38886970
2022-01-24 10:40:51,4,70,913,911586,30755615
2022-01-01 09:39:21,6,0,0,655948,33091419
2022-01-26 15:36:18,3,10,282,283613,20203234
2022-01-11 21:28:35,3,10,895,516521,60766942
2022-01-12 22:59:19,3,170,1039,625208,17729994
2022-01-03 01:56:38,3,50,656,324744,63537759
2022-01-16 19:47:47,5,80,425,770335,22415650
2022-01-21 02:44:36,1,90,977,951846,93505940
2022-01-27 02:36:56,5,170,1834,631655,45780351
2022-01-01 10:23:38,5,0,0,202438,84845815
2022-01-23 02:20:15,6,170,866,877934,97422567
2022-01-05 15:14:44,4,60,458,797373,59554015
2022-01-30 17:54:43,2,110,640,696002,85629195
2022-01-12 00:41:04,3,30,720,479487,37966669
2022-01-04 19:02:35,5,120,647,434519,58952039
2022-01-11 07:48:11,3,20,940,404136,23341811
2022-01-07 09:36:22,1,20,790,554262,31923729
2022-01-01 14:09:06,6,0,0,494484,48800615
2022-01-09 18:13:44,4,50,714,476816,87541979
2022-01-18 13:55:32,4,120,519,956976,27349673
2022-01-01 14:06:50,6,0,0,395893,94580518
2022-01-10 23:07:05,2,60,822,964716,89330316
2022-01-03 23:34:39,4,50,613,345238,95374092
2022-01-26 21:07:54,1,70,701,738344,58626532
2022-01-26 15:51:56,4,60,482,842459,22363918
2022-01-08 22:46:27,2,20,377,350984,33603893
2022-01-27 11:57:18,4,10,381,562106,64508166
2022-01-22 08:43:58,1,80,788,255985,91434024
2022-01-22 18:25:27,3,50,693,690684,26316505
2022-01-08 07:07:41,3,20,437,744209,91797828
2022-01-01 17:46:58,1,90,985,334485,19974976
2022-01-01 16:53:56,6,0,0,181450,43822877
2022-01-12 19:50:56,3,10,597,111443,76117850
2022-01-11 07:27:36,1,90,616,169920,29082806
2022-01-05 21:52:31,1,50,438,331879,18449845
2022-01-01 02:52:17,6,0,0,127764,58067827
2022-01-12 20:11:52,6,140,787,642445,50669962
2022-01-06 22:17:45,2,120,602,486152,82242890
2022-01-18 17:30:02,2,70,604,613013,58379134
2022-01-03 00:18:45,6,140,989,851518,13630879
2022-01-31 23:26:27,3,40,497,507353,76178507
2022-01-14 16:13:57,3,50,922,112075,76061739
2022-01-05 12:48:33,1,40,806,264058,39222259
2022-01-21 04:25:41,2,90,857,462787,54135023
2022-01-25 23:09:54,3,130,559,127546,56968283
2022-01-05 19:40:41,4,110,682,120683,61274489
2022-01-06 09:56:00,2,20,884,947701,67346223
2022-01-17 20:32:26,3,60,393,117844,47879440
2022-01-26 23:58:34,1,10,710,855169,34781805
2022-01-22 14:23:14,5,80,951,691367,10013767
2022-01-02 20:58:51,5,160,1541,222901,51440247
2022-01-14 21:31:09,4,70,938,426910,19888004
2022-01-01 11:46:03,3,120,1006,936323,87775089
2022-01-18 00:13:08,1,30,554,956336,67259491
2022-01-20 02:10:05,5,70,944,423148,50099309
2022-01-09 17:38:01,5,70,576,180473,18460861
2022-01-19 16:21:44,4,70,1036,204516,40432235
2022-01-16 19:04:09,5,110,280,508263,16303885
2022-01-08 20:37:09,4,50,532,967474,15454456
2022-01-28 17:50:59,1,20,727,734330,18572683
2022-01-03 15:19:20,4,40,524,241923,93256224
2022-01-24 17:44:57,2,30,608,901856,46386263
2022-01-07 21:25:03,4,140,473,593975,79537551
2022-01-29 14:57:23,3,110,496,478576,56877039
2022-01-01 22:46:47,5,0,0,563219,39416038
2022-01-09 08:07:55,3,140,1115,659634,32475614
2022-01-01 11:50:12,6,0,0,906255,15169840
2022-01-28 13:23:32,6,160,1594,481249,71758703
2022-01-01 00:31:00,6,0,0,932198,99874571
2022-01-17 16:38:17,1,70,653,693828,62876074
2022-01-21 21:59:49,4,170,805,132683,24027677
2022-01-30 15:43:31,4,130,1094,836394,63981621
2022-01-16 03:52:25,5,80,746,127737,84634695
2022-01-06 14:32:41,6,160,1936,379734,98695845
2022-01-23 23:37:26,4,40,402,653843,66392760
2022-01-15 06:06:38,1,10,800,147649,56103719
2022-01-02 02:39:38,3,20,811,632126,88824576
2022-01-17 00:26:59,3,30,449,170559,22328611
2022-01-22 21:14:44,1,40,760,144480,71295013
2022-01-29 03:14:48,3,20,615,402409,67409859
2022-01-01 01:52:47,4,10,882,747391,56647582
2022-01-24 07:47:56,1,60,621,730512,59104350
2022-01-11 21:14:23,3,20,740,417681,15990521
2022-01-22 07:10:12,2,70,801,615188,84475401
2022-01-30 02:52:07,3,40,718,547353,29146374
2022-01-17 20:35:44,4,60,603,878459,38414404
2022-01-15 03:08:15,3,50,424,459579,80437665
2022-01-20 02:11:36,3,60,799,973532,41598438
2022-01-15 10:22:41,3,90,558,756309,30361218
2022-01-31 05:13:28,5,100,1019,877105,72530577
2022-01-01 02:08:36,6,0,0,794856,37815060
2022-01-06 17:48:50,1,70,810,777409,51912358
2022-01-27 14:24:09,1,30,612,710064,82883899
2022-01-02 00:24:21,1,20,668,244486,62787654
2022-01-15 02:56:23,2,90,717,333116,64126479
2022-01-31 12:38:49,6,150,412,460771,67291536
2022-01-15 15:36:03,1,80,930,754213,53095210
2022-01-28 21:03:50,2,80,357,765922,48451091
2022-01-10 08:48:32,2,120,611,930554,13280763
2022-01-02 21:07:18,1,30,740,574533,43440110
2022-01-26 09:51:16,2,120,559,119384,99674001
2022-01-30 19:12:09,6,130,1109,696773,20244224
2022-01-05 07:33:47,2,90,837,938690,18094522
2022-01-08 08:10:16,5,80,933,565139,46331780
2022-01-11 09:43:24,3,20,806,525141,91908484
2022-01-05 12:58:34,2,70,866,890091,97678427
2022-01-26 23:38:55,1,60,791,289598,54809576
2022-01-06 11:01:06,2,30,419,196254,48006140
2022-01-03 11:06:25,1,60,909,284591,59395792
2022-01-01 02:06:08,4,0,0,808088,33979387
2022-01-10 08:39:33,4,60,707,747811,17917875
2022-01-14 21:02:44,4,150,899,992222,77069822
2022-01-03 19:21:53,1,10,438,849721,86941720
2022-01-15 23:54:33,2,120,882,863523,59266169
2022-01-06 12:11:00,1,70,756,616314,89951064
2022-01-14 05:31:32,2,40,768,719109,44332480
2022-01-22 05:21:13,3,90,864,301038,70321185
2022-01-26 03:46:16,3,70,354,324744,63537759
2022-01-01 07:10:07,4,30,482,888033,87500825
2022-01-31 07:07:39,4,70,941,146702,89184666
2022-01-10 12:42:27,3,30,602,919682,86453125
2022-01-23 14:17:33,2,90,933,506630,72020054
2022-01-05 15:52:27,6,160,515,753905,14400803
2022-01-01 03:06:10,6,0,0,944057,83896458
2022-01-10 00:45:14,5,80,934,241443,87297864
2022-01-02 19:39:05,4,40,420,660160,25728988
2022-01-30 12:37:48,5,90,907,486288,69868187
2022-01-12 21:38:18,3,50,405,702730,54679298
2022-01-04 16:08:56,6,160,1138,184659,61072128
2022-01-01 13:10:49,6,0,0,383845,64806716
2022-01-08 04:09:45,2,20,635,547793,98894789
2022-01-09 21:27:28,3,20,905,335869,89422159
2022-01-26 09:20:19,4,10,605,510047,29051812
2022-01-18 22:25:21,4,100,280,539675,86934587
2022-01-23 13:19:13,4,30,346,536995,56877685
2022-01-29 08:27:21,3,60,926,535765,40364513
2022-01-25 15:45:45,2,40,570,186982,96295715
2022-01-27 09:59:04,3,90,821,785937,10993115
2022-01-31 02:47:44,3,70,410,516429,89470836
2022-01-25 00:20:26,5,90,625,631955,38942857
2022-01-08 03:47:08,3,50,440,798833,40731338
2022-01-22 01:10:32,1,10,754,650190,29565511
2022-01-01 12:07:36,5,100,723,723039,74056089
2022-01-30 00:05:37,4,150,433,576327,41423283
2022-01-19 20:45:06,5,170,887,199657,34904418
2022-01-07 01:06:11,3,40,807,124820,38654394
2022-01-07 16:39:53,2,30,589,546958,35207132
2022-01-12 15:17:03,2,50,669,715930,77699995
2022-01-07 13:18:32,3,100,297,634711,95884451
2022-01-08 09:05:05,1,70,481,488937,50778191
2022-01-19 12:59:20,2,50,448,682390,12287443
2022-01-24 08:31:07,2,20,296,296686,60524778
2022-01-06 20:36:55,4,130,1151,241923,93256224
2022-01-08 00:46:51,3,100,567,214855,68928607
2022-01-01 07:16:28,5,0,0,845753,54065402
2022-01-19 13:26:29,2,60,692,753102,75465680
2022-01-23 02:39:41,2,50,895,948773,85597010
2022-01-23 10:05:51,2,100,784,319026,94279180
2022-01-26 09:25:55,4,20,783,401862,36420597
2022-01-07 05:03:26,2,40,603,133384,24958311
2022-01-23 02:17:33,3,80,553,734573,26787340
2022-01-01 16:20:06,5,0,0,103976,64420186
2022-01-12 13:56:19,5,100,690,894398,77725476
2022-01-03 21:02:39,2,70,608,614489,61631068
2022-01-08 16:58:37,1,40,805,863661,84723867
2022-01-17 16:21:04,3,50,913,238357,52947091
2022-01-19 15:35:08,3,50,781,837313,83120435
2022-01-01 20:36:22,1,80,1012,606963,64036344
2022-01-08 09:37:13,3,30,507,868386,27472082
2022-01-17 13:22:04,4,10,312,843579,72595688
2022-01-01 17:22:08,5,0,0,320489,72946874
2022-01-09 09:11:35,3,10,376,189423,35224479
2022-01-12 20:26:16,6,150,383,852371,51835000
2022-01-26 17:48:09,1,80,398,320995,33366094
2022-01-01 21:10:55,4,0,0,791868,43235942
2022-01-01 03:24:50,2,30,869,400054,20953317
2022-01-01 07:30:53,3,20,671,851124,80853383
2022-01-25 15:12:16,3,20,792,629776,91378108
2022-01-04 09:53:52,4,90,515,915722,89863790
2022-01-05 21:31:11,1,50,442,469086,57870265
2022-01-27 02:41:14,3,110,817,120951,17930542
2022-01-04 01:41:38,4,60,771,250291,34959524
2022-01-03 17:47:50,3,60,803,278419,74373304
2022-01-03 17:10:05,2,10,491,190418,25376002
2022-01-22 20:53:52,1,70,964,928342,73544349
2022-01-02 00:01:36,4,30,471,920865,18027723
2022-01-12 07:06:42,4,20,320,835685,86033788
2022-01-24 17:22:31,4,60,444,474484,51678522
2022-01-01 09:36:57,4,0,0,219995,55407795
2022-01-12 17:03:21,4,110,322,716638,11232940
2022-01-30 17:02:10,4,120,392,197887,33384231
2022-01-12 22:32:25,3,60,625,488022,68923368
2022-01-29 14:54:37,4,130,876,310181,69777405
2022-01-10 03:54:08,1,60,437,278657,49938569
2022-01-25 16:00:49,5,70,333,114148,31874533
2022-01-03 04:07:34,3,110,271,568453,83180170
2022-01-03 10:43:33,1,50,365,118256,39700070
2022-01-10 11:08:46,4,160,904,423778,60572069
2022-01-01 17:12:53,4,0,0,561544,29939974
2022-01-01 18:06:58,6,0,0,443669,14958119
2022-01-01 19:29:08,6,0,0,170794,11752142
2022-01-01 02:45:09,3,30,642,793364,92273083
2022-01-09 08:17:18,3,20,289,335226,25775593
2022-01-03 18:50:26,2,40,801,545532,51434562
2022-01-28 13:56:29,5,70,967,779884,38317762
2022-01-31 08:50:27,2,50,817,606737,28329362
2022-01-11 15:06:49,4,30,735,196953,26261976
2022-01-20 13:35:40,4,110,769,908209,97848423
2022-01-25 15:53:41,3,10,762,376346,44217764
2022-01-02 05:58:37,2,30,374,158480,63964772
2022-01-16 20:38:34,1,30,768,235596,94679661
2022-01-31 19:56:11,4,140,445,292288,66970255
2022-01-31 04:18:25,1,70,832,247210,47032384
2022-01-09 15:45:45,2,90,459,937018,32186559
2022-01-11 05:47:45,5,90,809,333129,79298240
2022-01-22 01:46:06,3,100,531,233102,32115751
2022-01-11 14:36:36,2,100,890,854388,36161239
2022-01-01 10:41:32,4,0,0,912449,87241560
2022-01-29 09:40:17,5,70,333,337822,25148558
2022-01-02 10:15:57,2,30,470,330456,10059846
2022-01-14 10:44:09,1,20,421,461359,89706434
2022-01-04 07:08:30,4,50,433,900525,18449915
2022-01-12 03:10:51,2,20,385,418959,72978585
2022-01-01 11:44:26,5,0,0,547251,26486215
2022-01-28 02:30:57,2,70,722,714293,43945483
2022-01-03 22:34:49,3,20,658,479086,21116763
2022-01-25 14:54:36,3,40,690,764454,72026192
2022-01-04 06:11:05,1,10,603,209602,63465381
2022-01-13 00:18:04,5,100,844,439998,39433449
2022-01-28 10:09:35,6,160,1712,161456,95476733
2022-01-07 18:40:30,4,10,910,940400,50877743
2022-01-29 08:28:06,5,150,886,447082,68684054
2022-01-23 00:18:39,3,70,431,872655,64753210
2022-01-01 21:08:13,4,0,0,376441,86865086
2022-01-25 17:13:38,4,10,323,113079,46264280
2022-01-04 19:44:50,5,120,520,852397,26817861
2022-01-06 02:20:38,3,10,476,907137,64862058
2022-01-24 11:13:42,4,50,456,249592,91894298
2022-01-01 16:00:16,6,0,0,655823,35502749
2022-01-14 03:46:38,4,110,821,229940,54595590
2022-01-29 09:26:56,4,90,912,546057,44513521
2022-01-10 20:47:17,2,120,929,197273,29065958
2022-01-24 09:11:47,1,50,535,680148,65705152
2022-01-26 20:19:42,4,80,855,413685,90925826
2022-01-16 12:27:41,3,150,369,302360,22514587
2022-01-03 19:58:23,2,80,938,635870,64712912
2022-01-06 10:21:10,4,100,339,565139,46331780
2022-01-12 18:01:04,2,30,714,307002,11613339
2022-01-05 21:30:42,2,110,485,648982,99143604
2022-01-11 17:49:21,3,110,1008,247360,23120180
2022-01-31 23:37:39,3,80,559,898293,92755219
2022-01-10 12:09:57,3,150,1133,183437,41259562
2022-01-05 07:44:57,3,20,943,631830,96532631
2022-01-30 23:09:44,4,40,895,771150,58955336
2022-01-10 09:03:07,3,100,284,190768,50304119
2022-01-06 14:05:31,6,140,461,349431,99168840
2022-01-24 00:58:52,3,150,1070,509314,10468351
2022-01-30 05:36:38,4,50,978,469862,98427693
2022-01-18 06:27:38,4,60,533,926645,78228003
2022-01-16 19:38:34,4,10,788,219645,33019431
2022-01-04 20:47:43,3,170,1638,516289,34903033
2022-01-01 06:18:33,4,70,886,650455,20713734
2022-01-05 16:15:04,2,100,793,619333,90359105
2022-01-11 17:11:45,6,140,941,977239,46779176
2022-01-12 20:29:58,3,110,608,275192,41437911
2022-01-13 03:00:59,4,70,933,605794,14227663
2022-01-20 20:43:12,4,130,595,458723,43750952
2022-01-04 19:41:58,5,90,997,196883,76245754
2022-01-01 20:46:19,4,0,0,565041,45629987
2022-01-31 10:17:20,2,40,880,821707,79535590
2022-01-01 14:54:47,5,0,0,989959,67478893
2022-01-16 03:13:32,2,20,777,584561,14207760
2022-01-02 00:44:47,3,10,432,948557,93112511
2022-01-05 18:55:42,2,40,678,675459,17197397
2022-01-02 00:17:29,5,130,866,272299,45962607
2022-01-25 12:39:02,3,10,301,495828,93433365
2022-01-19 18:48:48,3,90,739,857322,11870598
2022-01-22 09:43:38,1,90,892,191783,55045507
2022-01-17 13:08:08,2,10,945,316070,40702348
2022-01-06 14:48:35,6,160,1239,906926,29184990
2022-01-13 02:45:34,2,60,564,213067,40477558
2022-01-28 23:06:38,3,50,605,486378,74372330
2022-01-22 16:38:04,3,90,684,569674,86935710
2022-01-28 12:41:05,3,10,294,269546,40939668
2022-01-13 07:46:00,3,50,747,987488,41934485
2022-01-27 10:44:20,1,40,541,927527,72378534
2022-01-09 11:20:55,2,40,871,329650,71893210
2022-01-04 23:06:13,4,10,828,606737,28329362
2022-01-22 02:48:41,4,10,567,387702,10824345
2022-01-23 21:46:13,5,70,582,127502,80401909
2022-01-30 05:13:08,5,140,963,317377,51188578
2022-01-09 02:02:05,4,70,551,774428,37411684
2022-01-04 20:19:53,1,30,600,523182,13636670
2022-01-10 11:01:28,3,120,962,709811,44704426
2022-01-08 11:04:08,3,50,934,172767,25423597
2022-01-11 14:22:17,3,30,397,127448,24982266
2022-01-05 03:43:46,3,120,603,740034,64881179
2022-01-31 21:10:23,1,80,729,837397,15450713
2022-01-22 13:18:31,4,90,997,220030,31632427
2022-01-03 17:05:17,4,20,765,213352,40490564
2022-01-26 02:48:35,3,20,817,293104,77911182
2022-01-30 03:52:19,2,50,359,858611,85554945
2022-01-20 05:17:06,5,120,746,783772,54998035
2022-01-14 19:08:15,1,90,531,762967,42894563
2022-01-06 00:31:22,5,110,1002,233354,58299607
2022-01-23 00:30:31,1,30,920,713726,67307164
2022-01-21 15:35:39,4,50,394,134021,80746440
2022-01-23 23:19:08,4,50,328,440399,94198923
2022-01-06 05:09:54,3,30,398,596381,76294848
2022-01-19 07:28:50,3,80,758,399912,58670839
2022-01-14 15:24:23,5,100,888,994919,34613937
2022-01-15 16:43:44,4,160,1547,211890,25080402
2022-01-31 11:17:44,4,170,1042,543221,55790381
2022-01-10 01:25:15,4,70,430,707056,45608731
2022-01-04 23:41:34,1,30,437,783333,56642157
2022-01-07 12:27:11,5,120,308,889144,97587715
2022-01-27 01:15:17,2,70,690,814159,67497047
2022-01-15 18:56:11,1,40,649,353211,89440060
2022-01-17 21:38:02,3,100,959,424677,55886309
2022-01-01 00:25:12,4,0,0,881481,70513701
2022-01-03 08:55:27,3,110,574,197304,62459360
2022-01-26 12:15:20,5,100,913,938135,84108038
2022-01-27 14:51:36,4,140,679,753173,46032979
2022-01-02 21:44:50,2,50,824,260322,71139330
2022-01-11 19:20:17,3,20,452,742638,27313171
2022-01-27 11:12:51,4,50,962,494424,43257684
2022-01-02 04:34:50,5,80,1023,564884,73649054
2022-01-06 18:20:32,1,60,345,148527,73472532
2022-01-29 09:07:37,2,60,577,275192,41437911
2022-01-06 02:36:30,2,60,935,254029,46349404
2022-01-28 06:16:33,4,20,887,517453,11789279
2022-01-04 08:04:15,3,10,905,708801,85307151
2022-01-05 07:27:47,4,100,906,666242,59175388
2022-01-29 10:17:31,5,130,739,142597,62481912
2022-01-30 05:47:52,3,90,343,524854,81745506
2022-01-27 20:02:06,1,80,682,386357,35360343
